Participant,Experiment,Stimulus,Saccade_Frequency,Avg_Saccade_Duration,Avg_Gaze_Deviation,Avg_Fixation_Deviation,Avg_Saccade_Deviation
39,19,11 yeux chat gauche.jpg,0.0205479452054794,19.87300000029063,122.50890282246772,123.424173424636,79.1860943198367
5,19,11 yeux chat gauche.jpg,0.0583941605839416,53.00699999998445,353.6147041409729,359.72883203175627,255.78865788843848
30,19,11 yeux chat gauche.jpg,0.0,0.0,94.85028076854093,94.85028076854093,0.0
3,19,11 yeux chat gauche.jpg,0.031578947368421,59.62400000006893,167.65663289827071,166.83259557319457,192.9271108672718
1,19,11 yeux chat gauche.jpg,0.303030303030303,79.5801999999916,303.85192815860466,322.8989382194041,225.920151995177
4,19,11 yeux chat gauche.jpg,0.282051282051282,56.14924999993794,450.99933121933833,487.7211787549687,349.45316535463934
10,19,11 yeux chat gauche.jpg,0.08130081300813,46.18020000000397,191.58650355826484,192.99286134146607,187.45752466419736
34,19,11 yeux chat gauche.jpg,0.1014492753623188,34.82812500000091,211.16076052130828,196.24384701142228,216.17817891094393
36,19,11 yeux chat gauche.jpg,0.2191780821917808,106.08366666656973,442.79599996068237,391.0234576960911,651.0648263418957
32,19,11 yeux chat gauche.jpg,0.3,104.40624999999908,242.5719101140685,148.5981563181261,447.6616219215028
33,19,11 yeux chat gauche.jpg,0.0547945205479452,39.81024999997862,165.39477639945142,156.82138313878545,312.2141359883566
11,19,11 yeux chat gauche.jpg,0.375,109.42516666668172,342.8119608269883,290.6447403902079,261.16183934510724
31,19,11 yeux chat gauche.jpg,0.3493150684931507,151.42385714281667,220.45906618695776,214.58928998614493,231.49424544448587
9,19,11 yeux chat gauche.jpg,1.0,441.6219999999739,596.0688639956821,0.0,553.8208085754474
2,19,11 yeux chat gauche.jpg,0.1793103448275862,86.20466666676536,576.4348468122732,584.8764074306519,538.1231486211693
6,19,11 yeux chat gauche.jpg,0.0,0.0,0.0,0.0,0.0
40,19,11 yeux chat gauche.jpg,0.1448275862068965,59.67799999990685,219.40560456133588,217.88578943011524,228.30737890134247
8,19,11 yeux chat gauche.jpg,0.0,0.0,0.0,0.0,0.0
37,15,12 a triste joie - copie.jpg,0.1254355400696864,42.15605882353231,0.0,0.0,0.0
49,13,12 b joie triste - copie.jpg,0.1295681063122923,43.0852222222214,0.0,0.0,0.0
31,21,12 tete chat G.png,0.045045045045045,16.69619999998031,147.28546263588834,147.28546263588834,170.19399995106903
31,20,12 tete chat G.png,0.0729166666666666,26.21374999997988,164.91207014326847,158.4140835756707,206.4164822474178
36,21,12 tete chat G.png,0.0773480662983425,43.91119999988223,247.35325187255887,251.30746050412412,212.02994308923385
56,20,12 tete chat G.png,0.0253164556962025,33.394000000087544,147.1065720660207,138.83885429052683,390.7020201986665
36,20,12 tete chat G.png,0.0284090909090909,27.825666666805773,125.66029802846676,123.49349944278184,189.36508439242894
56,21,12 tete chat G.png,0.0179640718562874,16.6993333333315,156.18285839241662,154.89879110876245,228.38472798539001
57,20,12 tete chat G.png,0.0883977900552486,38.15628571422557,340.33671508998646,349.71137507418405,213.75511249652405
57,21,12 tete chat G.png,0.0228571428571428,33.38150000013229,294.19078498930935,296.7084708825359,82.47496407495136
32,18,12 tete chat droite.jpg,0.0879120879120879,51.88224999999511,129.9933710090824,132.28104682956518,100.29539622675122
39,18,12 tete chat droite.jpg,0.184931506849315,82.34299999981054,161.41998198832258,162.49855884671155,156.7461489353036
13,22,12 tete chat droite.jpg,0.1428571428571428,53.96499999971794,470.5242903795671,445.3346827818299,681.5550484081108
40,18,12 tete chat droite.jpg,0.028169014084507,26.502999999868432,93.70281875858477,93.68666281535835,84.78385414381248
15,22,12 tete chat droite.jpg,0.2237762237762237,57.85972727272119,143.8542169523076,132.13561896853471,185.81435812001072
37,18,12 tete chat droite.jpg,0.0070921985815602,19.8780000000188,123.68771660740009,123.87904352015778,159.58384196797732
42,22,12 tete chat droite.jpg,0.0068965517241379,19.87300000013784,90.37973780028352,90.37973780028352,0.0
30,18,12 tete chat droite.jpg,0.2054794520547945,90.34600000003569,243.20577256150622,257.27661232018613,187.40761489777566
3,18,12 tete chat droite.jpg,0.0492957746478873,34.77999999996973,153.2782755382865,148.29330891788067,248.7047794146274
5,18,12 tete chat droite.jpg,0.0,0.0,0.0,0.0,0.0
34,18,12 tete chat droite.jpg,0.0620689655172413,54.336499999975786,156.67009373482165,151.30914681357274,237.08429755355576
33,18,12 tete chat droite.jpg,0.047945205479452,34.783249999862164,158.16429421690574,155.3461072854655,213.3202384465221
49,22,12 tete chat droite.jpg,0.3149606299212598,83.08880000012032,564.3139515320687,559.7156987919469,567.2327720251916
2,18,12 tete chat droite.jpg,0.0,0.0,0.0,0.0,0.0
14,22,12 tete chat droite.jpg,0.0964912280701754,31.26771428574076,219.71113547828273,179.76547294862567,196.22932753275018
9,18,12 tete chat droite.jpg,1.0,225.41483333336268,628.7005395810961,0.0,628.6825065152816
10,18,12 tete chat droite.jpg,0.072,71.07200000000375,162.48079065834676,161.96757306265604,169.03857104772817
27,18,12 tete chat droite.jpg,0.0,0.0,0.0,0.0,0.0
11,18,12 tete chat droite.jpg,0.0,0.0,136.39399426855957,0.0,0.0
6,18,12 tete chat droite.jpg,0.0,0.0,0.0,0.0,0.0
17,22,12 tete chat droite.jpg,0.1363636363636363,29.855000000136595,0.0,0.0,0.0
23,18,12 tete chat droite.jpg,0.0,0.0,0.0,0.0,0.0
52,22,12 tete chat droite.jpg,0.1103448275862069,49.702000000014905,294.21542312833225,303.9472056394381,216.3611630394854
31,18,12 tete chat droite.jpg,0.0684931506849315,39.79660000009462,109.86099148133374,109.73764941607212,111.51377515583965
36,18,12 tete chat droite.jpg,0.1056338028169014,74.55774999991809,375.9087899095166,364.9965997267756,467.5711874445402
43,22,12 tete chat droite.jpg,0.1014492753623188,39.74885714280286,295.4092935139757,283.40272003132696,338.67321538433816
4,18,12 tete chat droite.jpg,0.0068965517241379,19.87100000027567,505.757449291904,505.64718517689,521.5252177388946
18,22,12 tete chat droite.jpg,0.1712328767123287,49.70949999992736,253.85722604266772,254.9007687333674,248.8899628349371
8,18,12 tete chat droite.jpg,0.3831775700934579,116.47628571425696,314.55538543266005,338.61619911501947,265.2490361606794
28,22,12 tete chat droite.jpg,0.0,0.0,0.0,0.0,0.0
7,18,12 tete chat droite.jpg,0.0,0.0,157.47225136442432,0.0,0.0
1,18,12 tete chat droite.jpg,0.0,0.0,0.0,0.0,0.0
48,22,12 tete chat droite.jpg,0.0935251798561151,32.30999999999767,195.2422176604672,189.90697315677272,248.4767686055234
40,19,12 tete chat gauche.jpg,0.096551724137931,45.636857143204125,140.6227803128476,137.56294123635448,169.03557173742664
34,19,12 tete chat gauche.jpg,0.0120481927710843,19.87000000011176,83.77993961512517,83.77993961512517,184.4570996573139
2,19,12 tete chat gauche.jpg,0.1881188118811881,75.56080000009388,603.7183489399432,614.3929412554471,580.8270069338254
11,19,12 tete chat gauche.jpg,0.04,39.742000000027474,820.2767253118105,826.0096020098656,685.5541229075174
39,19,12 tete chat gauche.jpg,0.0753424657534246,36.455999999927975,177.73966421030696,168.3709060208619,291.86817306354703
1,19,12 tete chat gauche.jpg,0.1818181818181818,79.54819999998435,442.90965270779907,451.03616667119974,396.8508085007696
36,19,12 tete chat gauche.jpg,0.059322033898305,27.842000000085683,146.99674953545215,136.13128583648808,149.71447616003556
8,19,12 tete chat gauche.jpg,0.0,0.0,0.0,0.0,0.0
31,19,12 tete chat gauche.jpg,0.0896551724137931,43.15799999997762,127.22774010072791,129.74874142554665,101.82380367370813
5,19,12 tete chat gauche.jpg,0.0758620689655172,36.459499999997206,353.31264509787763,362.9232058020287,268.88287252507166
33,19,12 tete chat gauche.jpg,0.0821917808219178,36.0720000000261,129.05151088371974,123.35843655177011,191.67532853516548
3,19,12 tete chat gauche.jpg,0.1234567901234567,64.74225000001024,121.62817271239584,111.8599361210548,189.4783907232201
6,19,12 tete chat gauche.jpg,0.2340425531914893,109.31499999947846,389.0917970929129,428.8097028421862,371.7004712975804
4,19,12 tete chat gauche.jpg,0.1393442622950819,48.3142857142458,269.39687938181066,243.15690987796663,357.4001266702229
10,19,12 tete chat gauche.jpg,0.0547945205479452,26.51866666668017,194.0582561757801,194.7970040123035,181.40719947531608
9,19,12 tete chat gauche.jpg,0.7415730337078652,334.6530000001076,440.3403890195912,450.54755740669134,422.63394974151214
30,19,12 tete chat gauche.jpg,0.0136986301369863,19.875,73.7904068148195,73.86108257756847,68.77242765964263
32,19,12 tete chat gauche.jpg,0.0551724137931034,31.84680000012741,124.28841374955684,123.1578361749133,143.50823251849718
49,6,12 yeux chat gauche.jpg,0.1830985915492957,47.02109090907536,345.30162548547605,328.8748786112234,355.6659158271504
50,6,12 yeux chat gauche.jpg,0.0208333333333333,19.868666666558664,113.2449645581219,113.8104199250749,86.85704743364829
42,6,12 yeux chat gauche.jpg,0.0,0.0,0.0,0.0,0.0
13,6,12 yeux chat gauche.jpg,0.0344827586206896,33.158333333206734,139.6787026186234,139.71011282368445,138.8054989179265
17,6,12 yeux chat gauche.jpg,0.4230769230769231,83.86933333333461,280.1072148592916,294.0797681789462,261.0537330597627
46,6,12 yeux chat gauche.jpg,0.1666666666666666,80.72542857139499,334.6212549034075,329.6607145998494,359.21726724188244
53,6,12 yeux chat gauche.jpg,0.0789473684210526,66.25100000001233,158.96688682689557,137.85792864318753,355.98566285991177
23,6,12 yeux chat gauche.jpg,1.0,437.7489999998361,628.3418630848671,0.0,658.264761817263
47,6,12 yeux chat gauche.jpg,0.0205479452054794,29.87850000057915,144.42693774871316,143.5006021802497,187.9647094664957
21,6,12 yeux chat gauche.jpg,0.3571428571428571,99.5109999999404,642.1194700937886,632.176999461803,660.0159172313626
52,6,12 yeux chat gauche.jpg,0.2013888888888889,87.89028571429766,216.72232593625333,183.24202491087559,347.1800506213458
55,6,12 yeux chat gauche.jpg,0.2058823529411764,61.87100000001697,152.07579722317647,152.48530257833377,150.51090175882524
37,15,13 bonbons triste vs joie1.avi,0.0790816326530612,37.39093939393889,0.0,0.0,0.0
13,6,13 tete chat gauche.jpg,0.0842105263157894,52.99666666643194,149.49114629050342,145.783994570535,131.61257986078192
42,6,13 tete chat gauche.jpg,0.0,0.0,0.0,0.0,0.0
47,6,13 tete chat gauche.jpg,0.072992700729927,49.39959999993444,135.38793706312146,141.2643353253673,103.06605736120109
23,6,13 tete chat gauche.jpg,0.0915492957746478,51.67079999968264,169.9864472071705,168.83044311001944,182.41349125154446
21,6,13 tete chat gauche.jpg,0.0,0.0,0.0,0.0,0.0
50,6,13 tete chat gauche.jpg,0.0555555555555555,31.797599999979138,191.30133614187386,192.68370478024386,167.9738653693796
49,6,13 tete chat gauche.jpg,0.2142857142857142,44.601571428523,283.2702496456755,265.71059538145767,287.68257942759595
53,6,13 tete chat gauche.jpg,0.0495867768595041,59.68849999993108,132.91025745535123,133.86909271307692,104.92473313402782
55,6,13 tete chat gauche.jpg,0.3260869565217391,139.8613333332663,327.7122480937126,275.2492664421732,331.01615009503934
52,6,13 tete chat gauche.jpg,0.1034482758620689,45.53128571425727,379.9775539064977,390.68849571551186,288.5775171362432
46,6,13 tete chat gauche.jpg,0.0902777777777777,51.74639999996871,248.7404950379875,248.38487211496624,252.29672426819923
17,6,13 tete chat gauche.jpg,0.2352941176470588,99.46625000005588,472.02572892732866,442.5935231037803,450.3089033130999
36,20,13 tete pointage chat G.png,0.1075268817204301,41.35362500004794,173.2310241470161,176.90216308784068,172.11392812184192
31,21,13 tete pointage chat G.png,0.2177419354838709,73.6763333333444,257.8535148367435,203.77438526964514,404.2309002266324
56,21,13 tete pointage chat G.png,0.1092896174863388,47.585714285712,180.20221972828637,182.9584082781124,220.55077766462153
36,21,13 tete pointage chat G.png,0.1413043478260869,86.39160000002012,177.13109896602595,182.9131737486823,122.12702172823424
56,20,13 tete pointage chat G.png,0.0941176470588235,55.01219999999739,265.3496606227854,271.27404263411285,183.87460262324458
57,20,13 tete pointage chat G.png,0.0509554140127388,44.514333333350805,251.6195136269728,246.6427586132027,355.3019097471841
57,21,13 tete pointage chat G.png,0.0,0.0,271.94364164636215,271.94364164636215,0.0
31,20,13 tete pointage chat G.png,0.0416666666666666,38.951000000020336,191.86341126814773,193.22691788263933,160.36473769104973
11,18,13 tete pointage chat droite.jpg,0.5068493150684932,175.511199999995,230.84477456151112,213.8794562803333,202.59628020538497
31,18,13 tete pointage chat droite.jpg,0.1172413793103448,42.24637500001791,287.013210959089,287.13507896304674,286.1027852824632
18,22,13 tete pointage chat droite.jpg,0.1785714285714285,52.30287500005216,312.15548792571127,268.5942111064232,359.97172679996754
27,18,13 tete pointage chat droite.jpg,0.0,0.0,0.0,0.0,0.0
37,18,13 tete pointage chat droite.jpg,0.0461538461538461,39.75466666650269,261.84852440750905,258.9633596629689,262.28875409912195
10,18,13 tete pointage chat droite.jpg,0.4878048780487805,82.38420000000333,328.9188884387028,386.38419494817384,256.02134535620655
42,22,13 tete pointage chat droite.jpg,0.0410958904109589,39.7940000000696,179.47148772539308,179.29960910312747,183.42469603750104
14,22,13 tete pointage chat droite.jpg,0.2222222222222222,63.62039999999106,348.0795313443524,333.0946013731415,229.49776646160998
7,18,13 tete pointage chat droite.jpg,0.217391304347826,39.82259999979142,369.69588418207513,369.0127165111423,274.1947087804998
30,18,13 tete pointage chat droite.jpg,0.3287671232876712,139.462285714356,412.8451611629295,341.3157980691575,560.4695913777356
17,22,13 tete pointage chat droite.jpg,0.1981132075471698,83.56919999979436,0.0,0.0,0.0
32,18,13 tete pointage chat droite.jpg,0.0,0.0,0.0,0.0,0.0
